LAT;;;;;10.8230;10.8230;10.8230
LON;;;;;106.630;106.630;106.630
ASL;;;;;7.00000;7.00000;7.00000
CITY;;;;;Ho Chi Minh City;Ho Chi Minh City;Ho Chi Minh City
DOMAIN;;;;;NEMSGLOBAL;NEMSGLOBAL;NEMSGLOBAL
LEVEL;;;;;2 m above gnd;2 m above gnd;sfc
NAME;;;;;Temperature;Relative Humidity;Shortwave Radiation
UNIT;;;;;°C;%;W/m2
AGGREGATION;;;;;;;
UTC_OFFSET;;;;;7;7;7

Year;Month;Day;Hour;Minute;Temperature  [2 m above gnd];Relative Humidity  [2 m above gnd];Shortwave Radiation  [sfc]
2019;05;16;11;00;32.75;56.00;414.74
2019;05;16;12;00;33.29;53.00;534.00
2019;05;16;13;00;33.76;51.00;617.66
2019;05;16;14;00;33.28;52.00;251.87
2019;05;16;15;00;32.86;53.00;174.44
2019;05;16;16;00;32.60;53.00;202.92
2019;05;16;17;00;32.43;54.00;168.21
2019;05;16;18;00;31.38;58.00;61.41
2019;05;16;19;00;30.10;64.00;0.89
2019;05;16;20;00;29.48;67.00;0.00
2019;05;16;21;00;28.99;70.00;0.00
2019;05;16;22;00;28.48;72.00;0.00
2019;05;16;23;00;28.06;74.00;0.00
